org.apache.commons.math.stat.Frequency:122-if (v instanceof Integer) {[CLS]org.apache.commons.math.stat.Frequency:203-result += ((Long) iterator.next()).longValue();	0
org.apache.commons.math.stat.Frequency:122-if (v instanceof Integer) {[CLS]org.apache.commons.math.stat.Frequency:205-return result;	0
org.apache.commons.math.stat.Frequency:122-if (v instanceof Integer) {[CLS]org.apache.commons.math.stat.Frequency:216-if (v instanceof Integer) {	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:57-public Frequency() {	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:58-freqTable = new TreeMap();	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:59-}	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:66-public Frequency(Comparator comparator) {	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:67-freqTable = new TreeMap(comparator);	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:68-}	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:78-NumberFormat nf = NumberFormat.getPercentInstance();	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:79-StringBuffer outBuffer = new StringBuffer();	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:80-outBuffer.append("Value \t Freq. \t Pct. \t Cum Pct. \n");	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:81-Iterator iter = freqTable.keySet().iterator();	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:82-while (iter.hasNext()) {	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:83-Object value = iter.next();	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:84-outBuffer.append(value);	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:85-outBuffer.append('\t');	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:86-outBuffer.append(getCount(value));	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:87-outBuffer.append('\t');	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:88-outBuffer.append(nf.format(getPct(value)));	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:89-outBuffer.append('\t');	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:90-outBuffer.append(nf.format(getCumPct(value)));	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:91-outBuffer.append('\n');	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:92-}	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:93-return outBuffer.toString();	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:123-obj = Long.valueOf(((Integer) v).longValue());	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:127-if (count == null) {	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:128-freqTable.put(obj, Long.valueOf(1));	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:130-freqTable.put(obj, Long.valueOf(count.longValue() + 1));	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:135-}	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:136-}	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:144-addValue(Long.valueOf(v));	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:145-}	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:153-addValue(Long.valueOf(v.longValue()));	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:154-}	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:162-addValue(Long.valueOf(v));	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:163-}	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:171-addValue(Character.valueOf(v));	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:172-}	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:176-freqTable.clear();	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:177-}	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:189-return freqTable.keySet().iterator();	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:200-long result = 0;	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:201-Iterator iterator = freqTable.values().iterator();	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:202-while (iterator.hasNext()){	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:203-result += ((Long) iterator.next()).longValue();	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:205-return result;	0
org.apache.commons.math.stat.Frequency:126-Long count = (Long) freqTable.get(obj);[CLS]org.apache.commons.math.stat.Frequency:216-if (v instanceof Integer) {	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:58-freqTable = new TreeMap();	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:59-}	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:66-public Frequency(Comparator comparator) {	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:67-freqTable = new TreeMap(comparator);	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:68-}	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:78-NumberFormat nf = NumberFormat.getPercentInstance();	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:79-StringBuffer outBuffer = new StringBuffer();	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:80-outBuffer.append("Value \t Freq. \t Pct. \t Cum Pct. \n");	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:81-Iterator iter = freqTable.keySet().iterator();	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:82-while (iter.hasNext()) {	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:83-Object value = iter.next();	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:84-outBuffer.append(value);	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:85-outBuffer.append('\t');	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:86-outBuffer.append(getCount(value));	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:87-outBuffer.append('\t');	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:88-outBuffer.append(nf.format(getPct(value)));	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:89-outBuffer.append('\t');	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:90-outBuffer.append(nf.format(getCumPct(value)));	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:91-outBuffer.append('\n');	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:92-}	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:93-return outBuffer.toString();	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:123-obj = Long.valueOf(((Integer) v).longValue());	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:127-if (count == null) {	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:128-freqTable.put(obj, Long.valueOf(1));	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:130-freqTable.put(obj, Long.valueOf(count.longValue() + 1));	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:135-}	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:136-}	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:144-addValue(Long.valueOf(v));	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:145-}	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:153-addValue(Long.valueOf(v.longValue()));	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:154-}	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:162-addValue(Long.valueOf(v));	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:163-}	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:171-addValue(Character.valueOf(v));	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:172-}	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:176-freqTable.clear();	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:177-}	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:189-return freqTable.keySet().iterator();	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:200-long result = 0;	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:201-Iterator iterator = freqTable.values().iterator();	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:202-while (iterator.hasNext()){	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:203-result += ((Long) iterator.next()).longValue();	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:205-return result;	0
org.apache.commons.math.stat.Frequency:57-public Frequency() {[CLS]org.apache.commons.math.stat.Frequency:216-if (v instanceof Integer) {	0
org.apache.commons.math.stat.Frequency:58-freqTable = new TreeMap();[CLS]org.apache.commons.math.stat.Frequency:59-}	0
org.apache.commons.math.stat.Frequency:58-freqTable = new TreeMap();[CLS]org.apache.commons.math.stat.Frequency:66-public Frequency(Comparator comparator) {	0
org.apache.commons.math.stat.Frequency:58-freqTable = new TreeMap();[CLS]org.apache.commons.math.stat.Frequency:67-freqTable = new TreeMap(comparator);	0
org.apache.commons.math.stat.Frequency:58-freqTable = new TreeMap();[CLS]org.apache.commons.math.stat.Frequency:68-}	0
org.apache.commons.math.stat.Frequency:58-freqTable = new TreeMap();[CLS]org.apache.commons.math.stat.Frequency:78-NumberFormat nf = NumberFormat.getPercentInstance();	0
org.apache.commons.math.stat.Frequency:58-freqTable = new TreeMap();[CLS]org.apache.commons.math.stat.Frequency:79-StringBuffer outBuffer = new StringBuffer();	0
org.apache.commons.math.stat.Frequency:58-freqTable = new TreeMap();[CLS]org.apache.commons.math.stat.Frequency:80-outBuffer.append("Value \t Freq. \t Pct. \t Cum Pct. \n");	0
org.apache.commons.math.stat.Frequency:58-freqTable = new TreeMap();[CLS]org.apache.commons.math.stat.Frequency:81-Iterator iter = freqTable.keySet().iterator();	0
org.apache.commons.math.stat.Frequency:58-freqTable = new TreeMap();[CLS]org.apache.commons.math.stat.Frequency:82-while (iter.hasNext()) {	0
org.apache.commons.math.stat.Frequency:58-freqTable = new TreeMap();[CLS]org.apache.commons.math.stat.Frequency:83-Object value = iter.next();	0
org.apache.commons.math.stat.Frequency:58-freqTable = new TreeMap();[CLS]org.apache.commons.math.stat.Frequency:84-outBuffer.append(value);	0
